STATE,Facility_Count,Total_Resident_Days,Total_HPRD,Median_Total_HPRD,RN_HPRD,Median_RN_HPRD,Nurse_Care_HPRD,Median_Nurse_Care_HPRD,RN_Care_HPRD,Median_RN_Care_HPRD,Nurse_Assistant_HPRD,Median_Nurse_Assistant_HPRD,Contract_Staff_Percentage,Median_Contract_Staff_Percentage,RN_Admin_HPRD,Median_RN_Admin_HPRD,RN_DON_HPRD,Median_RN_DON_HPRD,LPN_HPRD,Median_LPN_HPRD,LPN_Admin_HPRD,Median_LPN_Admin_HPRD,CNA_HPRD,Median_CNA_HPRD,NAtr_HPRD,Median_NAtr_HPRD,MedAide_HPRD,Median_MedAide_HPRD,CY_Qtr
IA,394,1745728.0,3.613,3.52,0.702,0.672,1.302,1.281,0.491,0.467,2.311,2.218,11.1,5.659,0.114,0.0,0.096,0.104,0.553,0.538,0.048,0.0,2.043,1.982,0.049,0.0,0.219,0.074,2021Q4
IA,423,1794883.0,3.635,3.569,0.699,0.667,1.307,1.29,0.477,0.451,2.328,2.255,11.811,6.676,0.12,0.0,0.101,0.113,0.552,0.537,0.056,0.0,2.024,1.991,0.085,0.0,0.219,0.098,2022Q1
IA,420,1810727.0,3.674,3.603,0.692,0.665,1.297,1.278,0.468,0.439,2.377,2.298,12.003,6.4,0.121,0.0,0.104,0.113,0.545,0.53,0.06,0.0,2.06,2.019,0.093,0.0,0.223,0.11,2022Q2
IA,417,1837761.0,3.646,3.553,0.697,0.656,1.281,1.254,0.488,0.457,2.365,2.273,10.829,5.414,0.109,0.0,0.1,0.11,0.532,0.516,0.052,0.0,2.06,2.015,0.073,0.0,0.232,0.132,2022Q3
IA,405,1806676.0,3.646,3.547,0.701,0.656,1.285,1.256,0.493,0.457,2.36,2.263,10.223,4.504,0.111,0.0,0.097,0.105,0.528,0.511,0.056,0.0,2.078,2.007,0.039,0.0,0.243,0.145,2022Q4
IA,402,1782298.0,3.654,3.573,0.711,0.672,1.293,1.275,0.493,0.461,2.361,2.28,9.574,3.352,0.114,0.0,0.104,0.116,0.524,0.51,0.058,0.0,2.069,2.011,0.036,0.0,0.256,0.157,2023Q1
IA,405,1818063.0,3.683,3.597,0.704,0.667,1.285,1.267,0.48,0.448,2.398,2.314,8.281,1.935,0.12,0.0,0.105,0.116,0.527,0.515,0.054,0.0,2.1,2.043,0.032,0.0,0.266,0.179,2023Q2
IA,399,1840328.0,3.652,3.565,0.696,0.66,1.268,1.255,0.484,0.447,2.384,2.305,7.628,0.0,0.113,0.0,0.099,0.11,0.521,0.511,0.051,0.0,2.084,2.033,0.03,0.0,0.27,0.186,2023Q3
IA,393,1814635.0,3.704,3.597,0.709,0.671,1.284,1.266,0.495,0.457,2.42,2.318,7.318,0.0,0.11,0.0,0.103,0.113,0.522,0.513,0.054,0.0,2.109,2.05,0.028,0.0,0.283,0.191,2023Q4
IA,396,1811572.0,3.716,3.623,0.717,0.682,1.295,1.28,0.499,0.467,2.421,2.349,6.674,0.0,0.115,0.0,0.103,0.118,0.522,0.51,0.056,0.0,2.113,2.076,0.025,0.0,0.283,0.205,2024Q1
IA,393,1798444.0,3.772,3.671,0.719,0.682,1.298,1.274,0.5,0.467,2.474,2.394,5.863,0.0,0.116,0.0,0.104,0.119,0.524,0.517,0.054,0.0,2.158,2.115,0.024,0.0,0.291,0.21,2024Q2
IA,397,1850055.0,3.787,3.671,0.717,0.675,1.284,1.257,0.506,0.47,2.503,2.41,5.491,0.0,0.111,0.0,0.1,0.113,0.515,0.501,0.052,0.0,2.18,2.127,0.02,0.0,0.303,0.219,2024Q3
ID,69,327331.0,4.292,4.271,0.8,0.799,1.681,1.687,0.539,0.512,2.611,2.503,2.031,0.0,0.168,0.127,0.093,0.095,0.791,0.788,0.09,0.0,2.521,2.427,0.091,0.0,0.0,0.0,2017Q1
ID,69,322483.0,4.288,4.317,0.781,0.769,1.657,1.677,0.525,0.506,2.631,2.514,4.55,0.0,0.161,0.11,0.095,0.096,0.811,0.804,0.065,0.0,2.521,2.423,0.0,0.0,0.11,0.0,2017Q2
ID,71,338506.0,4.237,4.25,0.776,0.758,1.637,1.654,0.525,0.492,2.601,2.487,2.436,0.0,0.155,0.104,0.097,0.105,0.776,0.775,0.084,0.0,2.49,2.389,0.111,0.0,0.0,0.0,2017Q3
ID,69,320360.0,4.264,4.27,0.753,0.736,1.622,1.625,0.498,0.479,2.642,2.528,2.93,0.0,0.161,0.099,0.094,0.099,0.779,0.769,0.089,0.0,2.538,2.428,0.104,0.0,0.0,0.0,2017Q4
ID,72,334996.0,4.424,4.417,0.821,0.817,1.73,1.753,0.523,0.51,2.694,2.588,3.587,0.0,0.197,0.153,0.101,0.111,0.807,0.814,0.101,0.0,2.601,2.499,0.093,0.0,0.0,0.0,2018Q1
ID,76,348817.0,4.316,4.335,0.777,0.765,1.685,1.714,0.533,0.512,2.631,2.556,2.753,0.0,0.144,0.068,0.1,0.108,0.814,0.831,0.094,0.0,2.528,2.452,0.103,0.0,0.0,0.0,2018Q2
ID,71,330508.0,4.375,4.369,0.781,0.765,1.69,1.73,0.531,0.51,2.684,2.598,2.828,0.0,0.151,0.092,0.098,0.103,0.8,0.815,0.109,0.0,2.55,2.478,0.134,0.0,0.0,0.0,2018Q3
ID,77,359380.0,4.351,4.317,0.802,0.778,1.705,1.725,0.539,0.503,2.645,2.556,3.551,0.0,0.161,0.111,0.101,0.111,0.817,0.822,0.086,0.0,2.515,2.439,0.129,0.0,0.001,0.0,2018Q4
ID,80,366141.0,4.392,4.351,0.839,0.822,1.709,1.723,0.578,0.538,2.683,2.578,2.648,0.0,0.158,0.11,0.103,0.118,0.788,0.793,0.081,0.0,2.538,2.449,0.143,0.0,0.002,0.0,2019Q1
ID,77,362514.0,4.359,4.341,0.856,0.831,1.701,1.696,0.607,0.575,2.658,2.59,2.754,0.0,0.145,0.1,0.104,0.117,0.759,0.769,0.086,0.0,2.51,2.454,0.148,0.0,0.0,0.0,2019Q2
ID,79,374776.0,4.267,4.253,0.829,0.823,1.671,1.669,0.59,0.57,2.596,2.52,2.752,0.0,0.142,0.107,0.097,0.11,0.782,0.77,0.06,0.0,2.464,2.405,0.132,0.0,0.0,0.0,2019Q3
ID,78,373759.0,4.282,4.266,0.848,0.848,1.689,1.697,0.602,0.584,2.592,2.535,2.813,0.0,0.143,0.104,0.103,0.114,0.791,0.77,0.051,0.0,2.459,2.409,0.133,0.0,0.0,0.0,2019Q4
ID,75,347004.0,4.295,4.304,0.867,0.869,1.696,1.706,0.616,0.587,2.598,2.541,1.951,0.0,0.145,0.104,0.106,0.119,0.781,0.773,0.049,0.0,2.456,2.413,0.141,0.0,0.001,0.0,2020Q1
ID,75,329850.0,4.502,4.53,0.905,0.907,1.777,1.803,0.641,0.626,2.725,2.681,1.816,0.0,0.156,0.123,0.109,0.125,0.809,0.795,0.062,0.0,2.544,2.518,0.178,0.0,0.003,0.0,2020Q2
ID,81,346507.0,4.443,4.42,0.933,0.932,1.778,1.767,0.673,0.656,2.665,2.598,2.155,0.0,0.147,0.106,0.113,0.129,0.785,0.772,0.06,0.0,2.467,2.422,0.195,0.0,0.003,0.0,2020Q3
ID,81,327340.0,4.557,4.585,0.965,0.962,1.871,1.875,0.69,0.674,2.686,2.649,2.905,0.0,0.163,0.12,0.113,0.125,0.837,0.836,0.069,0.0,2.436,2.395,0.248,0.114,0.002,0.0,2020Q4
ID,80,322688.0,4.45,4.447,0.951,0.941,1.84,1.832,0.674,0.646,2.611,2.564,3.265,0.0,0.161,0.111,0.116,0.129,0.826,0.829,0.063,0.0,2.327,2.281,0.282,0.166,0.002,0.0,2021Q1
ID,79,334650.0,4.228,4.223,0.878,0.858,1.716,1.715,0.616,0.589,2.512,2.469,2.98,0.0,0.149,0.095,0.113,0.123,0.778,0.789,0.059,0.0,2.231,2.175,0.279,0.188,0.002,0.0,2021Q2
ID,79,335623.0,4.157,4.182,0.89,0.886,1.717,1.705,0.632,0.615,2.439,2.449,3.664,0.0,0.142,0.063,0.116,0.131,0.774,0.765,0.054,0.0,2.146,2.149,0.291,0.203,0.002,0.0,2021Q3
ID,79,326419.0,4.16,4.165,0.896,0.86,1.76,1.738,0.64,0.608,2.4,2.377,4.855,0.0,0.134,0.014,0.122,0.138,0.798,0.79,0.066,0.0,2.071,2.083,0.322,0.226,0.006,0.0,2021Q4
ID,78,320746.0,4.042,4.071,0.847,0.836,1.693,1.684,0.59,0.574,2.349,2.358,4.481,0.0,0.137,0.019,0.12,0.131,0.776,0.77,0.07,0.0,2.011,2.024,0.332,0.216,0.006,0.0,2022Q1
ID,78,335119.0,3.977,3.994,0.811,0.8,1.658,1.65,0.559,0.551,2.319,2.315,4.775,0.0,0.135,0.0,0.117,0.131,0.791,0.782,0.056,0.0,1.967,2.0,0.342,0.232,0.01,0.0,2022Q2
ID,75,330582.0,3.954,4.0,0.798,0.796,1.645,1.66,0.555,0.545,2.309,2.322,6.959,0.0,0.132,0.0,0.111,0.127,0.799,0.787,0.048,0.0,1.979,2.031,0.32,0.185,0.01,0.0,2022Q3
ID,75,335919.0,3.923,3.958,0.793,0.79,1.618,1.626,0.547,0.55,2.304,2.288,7.858,0.0,0.135,0.042,0.111,0.123,0.775,0.77,0.05,0.0,1.997,2.04,0.297,0.136,0.01,0.0,2022Q4
ID,79,354995.0,3.938,3.962,0.79,0.788,1.595,1.595,0.542,0.535,2.343,2.319,7.493,0.0,0.137,0.083,0.111,0.125,0.76,0.748,0.044,0.0,1.982,2.003,0.352,0.202,0.009,0.0,2023Q1
ID,77,352965.0,3.917,3.929,0.772,0.754,1.562,1.553,0.539,0.53,2.355,2.331,6.366,0.0,0.131,0.01,0.103,0.111,0.748,0.728,0.042,0.0,1.955,1.984,0.388,0.249,0.012,0.0,2023Q2
ID,79,366580.0,3.907,3.891,0.783,0.785,1.561,1.559,0.546,0.543,2.345,2.311,5.856,0.0,0.129,0.013,0.108,0.119,0.741,0.722,0.037,0.0,1.938,1.978,0.39,0.257,0.018,0.0,2023Q3
ID,80,371863.0,3.954,3.954,0.794,0.781,1.584,1.578,0.545,0.531,2.37,2.35,5.652,0.0,0.135,0.062,0.114,0.123,0.744,0.715,0.047,0.0,1.976,2.022,0.371,0.248,0.023,0.0,2023Q4
ID,80,374888.0,3.943,3.94,0.789,0.779,1.573,1.577,0.535,0.518,2.37,2.366,3.965,0.0,0.139,0.084,0.115,0.131,0.731,0.687,0.053,0.0,1.961,2.019,0.378,0.233,0.032,0.0,2024Q1
ID,79,380210.0,3.909,3.928,0.758,0.734,1.541,1.543,0.509,0.483,2.368,2.365,5.415,0.0,0.139,0.081,0.11,0.119,0.734,0.714,0.049,0.0,1.972,2.017,0.361,0.219,0.035,0.0,2024Q2
ID,80,392105.0,3.944,3.945,0.766,0.74,1.551,1.553,0.52,0.487,2.393,2.375,6.057,0.0,0.134,0.074,0.112,0.125,0.737,0.711,0.048,0.0,2.036,2.044,0.317,0.182,0.039,0.0,2024Q3
IL,658,5502004.0,3.24,3.283,0.669,0.591,1.305,1.27,0.5,0.418,1.935,1.981,1.52,0.0,0.113,0.07,0.055,0.065,0.589,0.588,0.048,0.0,1.927,1.973,0.008,0.0,0.0,0.0,2017Q1
IL,652,5470744.0,3.252,3.302,0.666,0.589,1.291,1.257,0.498,0.415,1.961,2.012,2.131,0.0,0.114,0.082,0.054,0.063,0.575,0.574,0.05,0.0,1.952,2.003,0.0,0.0,0.008,0.0,2017Q2
IL,670,5663804.0,3.273,3.313,0.666,0.588,1.297,1.262,0.507,0.423,1.977,2.014,1.93,0.0,0.107,0.07,0.052,0.057,0.579,0.573,0.052,0.0,1.964,2.002,0.011,0.0,0.002,0.0,2017Q3
IL,648,5425169.0,3.296,3.343,0.7,0.608,1.325,1.296,0.526,0.433,1.971,2.007,2.131,0.0,0.12,0.078,0.054,0.064,0.574,0.578,0.051,0.0,1.96,2.0,0.011,0.0,0.0,0.0,2017Q4
IL,687,5658857.0,3.254,3.307,0.693,0.616,1.326,1.296,0.523,0.444,1.928,1.971,2.194,0.0,0.116,0.082,0.054,0.063,0.58,0.583,0.053,0.0,1.916,1.964,0.01,0.0,0.002,0.0,2018Q1
IL,684,5663621.0,3.277,3.321,0.684,0.614,1.319,1.29,0.517,0.441,1.958,1.992,2.116,0.0,0.112,0.078,0.054,0.065,0.582,0.582,0.053,0.0,1.945,1.982,0.012,0.0,0.001,0.0,2018Q2
IL,692,5758367.0,3.247,3.289,0.674,0.606,1.301,1.27,0.513,0.44,1.946,1.977,2.017,0.0,0.108,0.067,0.053,0.059,0.573,0.571,0.054,0.0,1.934,1.969,0.013,0.0,0.0,0.0,2018Q3
IL,698,5835483.0,3.245,3.307,0.681,0.608,1.313,1.284,0.519,0.444,1.932,1.978,1.952,0.0,0.108,0.069,0.053,0.061,0.575,0.568,0.057,0.0,1.921,1.97,0.011,0.0,0.0,0.0,2018Q4
IL,694,5627346.0,3.198,3.263,0.69,0.622,1.315,1.289,0.526,0.449,1.883,1.935,2.131,0.0,0.109,0.07,0.055,0.065,0.568,0.559,0.057,0.0,1.872,1.929,0.011,0.0,0.0,0.0,2019Q1
IL,685,5611592.0,3.217,3.288,0.688,0.624,1.316,1.293,0.524,0.45,1.901,1.957,2.427,0.0,0.11,0.073,0.054,0.063,0.571,0.567,0.057,0.0,1.887,1.944,0.013,0.0,0.0,0.0,2019Q2
IL,684,5655791.0,3.212,3.281,0.694,0.628,1.314,1.288,0.53,0.462,1.898,1.949,2.564,0.0,0.109,0.07,0.055,0.062,0.565,0.561,0.055,0.0,1.886,1.938,0.012,0.0,0.0,0.0,2019Q3
IL,686,5752541.0,3.226,3.29,0.698,0.63,1.32,1.294,0.536,0.467,1.906,1.956,2.806,0.0,0.108,0.065,0.055,0.061,0.566,0.561,0.056,0.0,1.894,1.945,0.012,0.0,0.0,0.0,2019Q4
IL,513,3924275.0,3.163,3.218,0.665,0.588,1.286,1.251,0.506,0.434,1.877,1.952,2.766,0.0,0.101,0.011,0.059,0.071,0.563,0.562,0.058,0.0,1.865,1.941,0.012,0.0,0.0,0.0,2020Q1
IL,682,5040237.0,3.302,3.357,0.732,0.661,1.378,1.342,0.556,0.485,1.923,1.981,2.628,0.0,0.113,0.077,0.062,0.072,0.589,0.579,0.058,0.0,1.898,1.958,0.025,0.0,0.0,0.0,2020Q2
IL,679,5084146.0,3.252,3.333,0.724,0.661,1.368,1.35,0.553,0.487,1.884,1.948,2.84,0.0,0.112,0.069,0.059,0.067,0.588,0.573,0.057,0.0,1.854,1.918,0.03,0.0,0.0,0.0,2020Q3
IL,679,4930598.0,3.341,3.433,0.741,0.681,1.417,1.412,0.566,0.504,1.924,1.992,3.938,0.0,0.114,0.068,0.061,0.065,0.618,0.608,0.058,0.0,1.891,1.955,0.032,0.0,0.0,0.0,2020Q4
IL,680,4692733.0,3.335,3.424,0.75,0.686,1.433,1.429,0.568,0.506,1.902,1.959,3.967,0.0,0.117,0.063,0.065,0.07,0.625,0.613,0.057,0.0,1.876,1.93,0.026,0.0,0.0,0.0,2021Q1
IL,666,4756770.0,3.155,3.223,0.72,0.652,1.366,1.36,0.543,0.481,1.789,1.841,4.404,0.0,0.112,0.062,0.065,0.066,0.591,0.585,0.056,0.0,1.761,1.809,0.027,0.0,0.0,0.0,2021Q2
IL,689,5185122.0,2.979,3.086,0.676,0.624,1.297,1.291,0.513,0.46,1.683,1.764,6.208,0.0,0.103,0.04,0.06,0.053,0.569,0.562,0.052,0.0,1.657,1.737,0.026,0.0,0.0,0.0,2021Q3
IL,672,5115876.0,2.96,3.12,0.655,0.605,1.274,1.286,0.498,0.449,1.686,1.804,7.724,0.0,0.097,0.032,0.059,0.055,0.567,0.566,0.052,0.0,1.658,1.771,0.028,0.0,0.0,0.0,2021Q4
IL,685,5143955.0,2.984,3.113,0.649,0.605,1.279,1.284,0.491,0.448,1.705,1.803,9.552,0.0,0.098,0.03,0.06,0.056,0.576,0.571,0.054,0.0,1.673,1.769,0.032,0.0,0.0,0.0,2022Q1
IL,678,5231409.0,3.066,3.192,0.645,0.591,1.282,1.28,0.492,0.444,1.784,1.884,11.357,0.0,0.093,0.008,0.06,0.057,0.583,0.579,0.054,0.0,1.75,1.851,0.034,0.0,0.0,0.0,2022Q2
IL,687,5393326.0,3.111,3.217,0.641,0.59,1.282,1.277,0.493,0.453,1.829,1.911,11.806,2.08,0.093,0.013,0.054,0.044,0.588,0.583,0.053,0.0,1.796,1.885,0.032,0.0,0.001,0.0,2022Q3
IL,690,5453184.0,3.175,3.304,0.646,0.604,1.294,1.296,0.492,0.457,1.881,1.969,11.865,2.617,0.099,0.032,0.055,0.056,0.591,0.588,0.057,0.0,1.847,1.945,0.033,0.0,0.0,0.0,2022Q4
IL,690,5391814.0,3.217,3.327,0.659,0.613,1.314,1.314,0.499,0.459,1.903,1.978,11.077,2.367,0.103,0.047,0.057,0.059,0.596,0.593,0.059,0.0,1.862,1.95,0.04,0.0,0.001,0.0,2023Q1
IL,687,5447442.0,3.221,3.33,0.655,0.608,1.304,1.295,0.497,0.456,1.917,1.998,10.432,1.931,0.102,0.047,0.056,0.058,0.59,0.583,0.059,0.0,1.881,1.97,0.034,0.0,0.001,0.0,2023Q2
IL,677,5506713.0,3.236,3.307,0.658,0.611,1.296,1.281,0.504,0.464,1.94,2.005,9.45,1.553,0.101,0.04,0.053,0.054,0.583,0.576,0.055,0.0,1.908,1.981,0.031,0.0,0.001,0.0,2023Q3
IL,676,5553700.0,3.211,3.279,0.652,0.601,1.287,1.274,0.5,0.461,1.925,1.984,8.693,0.0,0.098,0.035,0.054,0.054,0.579,0.573,0.055,0.0,1.901,1.965,0.023,0.0,0.0,0.0,2023Q4
IL,675,5535507.0,3.2,3.261,0.654,0.603,1.29,1.27,0.502,0.462,1.91,1.96,8.792,0.876,0.097,0.045,0.055,0.055,0.579,0.569,0.058,0.0,1.889,1.941,0.02,0.0,0.001,0.0,2024Q1
IL,673,5533250.0,3.253,3.314,0.656,0.603,1.291,1.267,0.508,0.462,1.962,2.019,8.354,0.0,0.093,0.043,0.054,0.055,0.58,0.561,0.055,0.0,1.942,2.0,0.019,0.0,0.001,0.0,2024Q2
IL,645,5307289.0,3.27,3.328,0.66,0.603,1.289,1.264,0.508,0.461,1.98,2.035,8.12,0.0,0.097,0.039,0.054,0.056,0.574,0.562,0.055,0.0,1.963,2.018,0.016,0.0,0.002,0.0,2024Q3
IN,479,3148328.0,3.554,3.494,0.576,0.553,1.537,1.519,0.369,0.339,2.017,1.961,1.279,0.0,0.138,0.116,0.069,0.076,0.862,0.831,0.098,0.0,1.847,1.809,0.063,0.0,0.107,0.0,2017Q1
IN,514,3377580.0,3.573,3.523,0.565,0.546,1.514,1.504,0.36,0.33,2.059,1.988,6.96,4.114,0.139,0.118,0.066,0.071,0.849,0.827,0.1,0.0,1.866,1.804,0.121,0.0,0.071,0.0,2017Q2
IN,532,3468545.0,3.597,3.538,0.562,0.541,1.5,1.486,0.361,0.333,2.097,2.029,1.914,0.0,0.135,0.108,0.066,0.068,0.823,0.804,0.115,0.0,1.889,1.835,0.071,0.0,0.137,0.0,2017Q3
IN,497,3273331.0,3.594,3.54,0.555,0.533,1.505,1.493,0.363,0.334,2.089,2.004,2.125,0.0,0.122,0.089,0.07,0.078,0.82,0.8,0.13,0.068,1.883,1.831,0.066,0.0,0.139,0.0,2017Q4
IN,531,3403401.0,3.574,3.52,0.579,0.562,1.526,1.516,0.376,0.347,2.048,1.978,2.4,0.0,0.133,0.098,0.069,0.076,0.828,0.806,0.119,0.0,1.825,1.779,0.059,0.0,0.163,0.095,2018Q1
IN,531,3432675.0,3.599,3.548,0.576,0.555,1.517,1.51,0.374,0.345,2.081,2.005,2.387,0.0,0.133,0.098,0.068,0.075,0.829,0.809,0.112,0.0,1.846,1.804,0.066,0.0,0.17,0.098,2018Q2
IN,539,3530192.0,3.601,3.545,0.583,0.561,1.493,1.481,0.387,0.362,2.108,2.032,2.523,0.0,0.131,0.093,0.065,0.068,0.801,0.782,0.109,0.0,1.853,1.804,0.076,0.0,0.179,0.111,2018Q3
IN,528,3500807.0,3.628,3.579,0.591,0.574,1.513,1.505,0.393,0.365,2.116,2.037,2.417,0.0,0.133,0.098,0.066,0.071,0.807,0.785,0.114,0.0,1.86,1.808,0.068,0.0,0.188,0.123,2018Q4
IN,541,3476552.0,3.581,3.547,0.602,0.585,1.514,1.516,0.395,0.368,2.067,1.996,2.379,0.0,0.134,0.104,0.072,0.082,0.794,0.775,0.119,0.0,1.818,1.781,0.054,0.0,0.195,0.129,2019Q1
IN,538,3499518.0,3.606,3.549,0.597,0.582,1.498,1.499,0.394,0.369,2.109,2.023,2.193,0.0,0.132,0.096,0.071,0.083,0.786,0.765,0.115,0.0,1.851,1.799,0.059,0.0,0.199,0.133,2019Q2
IN,532,3557365.0,3.598,3.549,0.597,0.582,1.473,1.47,0.395,0.371,2.125,2.052,2.366,0.0,0.134,0.105,0.069,0.079,0.769,0.746,0.107,0.0,1.854,1.804,0.058,0.0,0.213,0.151,2019Q3
IN,530,3551738.0,3.606,3.547,0.6,0.582,1.48,1.479,0.396,0.373,2.125,2.05,2.837,0.0,0.135,0.11,0.068,0.079,0.769,0.741,0.112,0.0,1.855,1.806,0.05,0.0,0.22,0.158,2019Q4
IN,488,3146552.0,3.602,3.572,0.617,0.605,1.511,1.515,0.4,0.375,2.091,2.034,2.917,0.0,0.145,0.118,0.072,0.086,0.779,0.75,0.115,0.0,1.823,1.78,0.046,0.0,0.222,0.166,2020Q1
IN,527,3175947.0,3.742,3.696,0.629,0.618,1.545,1.544,0.414,0.391,2.197,2.132,3.57,0.0,0.137,0.104,0.077,0.09,0.795,0.766,0.121,0.0,1.888,1.839,0.071,0.0,0.237,0.178,2020Q2
IN,527,3162960.0,3.672,3.629,0.636,0.622,1.527,1.529,0.42,0.394,2.145,2.076,4.318,0.0,0.138,0.107,0.077,0.09,0.773,0.75,0.118,0.0,1.826,1.783,0.077,0.0,0.242,0.179,2020Q3
IN,519,3007351.0,3.828,3.791,0.659,0.646,1.598,1.597,0.437,0.406,2.23,2.168,6.033,0.0,0.145,0.11,0.076,0.086,0.815,0.792,0.125,0.0,1.894,1.848,0.077,0.0,0.259,0.19,2020Q4
IN,526,2875941.0,3.772,3.744,0.657,0.642,1.603,1.614,0.424,0.394,2.168,2.107,6.302,0.0,0.148,0.104,0.084,0.096,0.816,0.797,0.131,0.0,1.826,1.78,0.077,0.0,0.266,0.206,2021Q1
IN,524,2980867.0,3.538,3.518,0.619,0.605,1.493,1.507,0.4,0.375,2.044,1.994,6.067,0.0,0.139,0.097,0.08,0.09,0.76,0.743,0.114,0.0,1.713,1.674,0.07,0.0,0.261,0.209,2021Q2
IN,519,3119921.0,3.427,3.421,0.597,0.586,1.425,1.435,0.393,0.37,2.002,1.956,7.682,0.0,0.13,0.087,0.075,0.082,0.722,0.704,0.106,0.0,1.65,1.601,0.081,0.0,0.271,0.22,2021Q3
IN,521,3146110.0,3.428,3.375,0.571,0.559,1.396,1.397,0.376,0.356,2.031,1.963,9.123,0.0,0.121,0.07,0.074,0.082,0.722,0.704,0.103,0.0,1.672,1.606,0.072,0.0,0.287,0.232,2021Q4
IN,514,3057416.0,3.41,3.364,0.568,0.558,1.387,1.393,0.369,0.349,2.023,1.953,9.404,0.0,0.124,0.089,0.075,0.085,0.702,0.683,0.118,0.0,1.634,1.576,0.095,0.0,0.295,0.24,2022Q1
IN,511,3104001.0,3.457,3.431,0.558,0.547,1.357,1.368,0.36,0.336,2.1,2.039,10.745,0.0,0.123,0.087,0.076,0.086,0.676,0.658,0.123,0.032,1.65,1.599,0.138,0.0,0.312,0.257,2022Q2
IN,512,3177406.0,3.493,3.451,0.567,0.555,1.352,1.355,0.371,0.347,2.141,2.088,10.368,0.0,0.121,0.082,0.075,0.085,0.679,0.656,0.106,0.0,1.709,1.652,0.114,0.0,0.318,0.268,2022Q3
IN,509,3175059.0,3.52,3.491,0.566,0.554,1.355,1.355,0.378,0.355,2.165,2.117,9.132,0.0,0.116,0.076,0.072,0.082,0.673,0.652,0.116,0.008,1.74,1.693,0.091,0.0,0.334,0.279,2022Q4
IN,514,3160011.0,3.558,3.536,0.577,0.566,1.377,1.387,0.383,0.361,2.18,2.129,8.137,0.0,0.12,0.084,0.074,0.085,0.673,0.655,0.127,0.079,1.724,1.676,0.086,0.0,0.371,0.318,2023Q1
IN,514,3189001.0,3.606,3.573,0.573,0.561,1.365,1.379,0.381,0.36,2.24,2.18,7.173,0.0,0.116,0.077,0.076,0.085,0.661,0.643,0.132,0.094,1.758,1.691,0.101,0.0,0.382,0.339,2023Q2
IN,514,3236153.0,3.585,3.552,0.576,0.564,1.35,1.361,0.384,0.364,2.235,2.177,5.8,0.0,0.119,0.079,0.073,0.081,0.646,0.631,0.127,0.083,1.752,1.696,0.099,0.0,0.385,0.337,2023Q3
IN,509,3243426.0,3.584,3.543,0.57,0.557,1.35,1.363,0.383,0.361,2.233,2.17,4.756,0.0,0.116,0.078,0.072,0.081,0.656,0.641,0.124,0.085,1.762,1.702,0.084,0.0,0.388,0.349,2023Q4
IN,511,3243701.0,3.563,3.533,0.586,0.571,1.366,1.381,0.388,0.364,2.196,2.137,3.69,0.0,0.122,0.089,0.076,0.085,0.663,0.645,0.116,0.081,1.739,1.695,0.071,0.0,0.387,0.348,2024Q1
IN,509,3240393.0,3.596,3.569,0.583,0.571,1.356,1.367,0.386,0.366,2.24,2.181,3.678,0.0,0.123,0.09,0.074,0.083,0.66,0.642,0.113,0.075,1.775,1.729,0.069,0.0,0.397,0.356,2024Q2
IN,505,3266365.0,3.622,3.584,0.588,0.57,1.35,1.353,0.394,0.373,2.272,2.206,3.773,0.0,0.121,0.089,0.073,0.082,0.648,0.63,0.113,0.075,1.799,1.749,0.069,0.0,0.404,0.365,2024Q3
KS,282,1376644.0,3.957,3.93,0.662,0.618,1.375,1.314,0.438,0.403,2.581,2.55,2.569,0.0,0.126,0.0,0.099,0.098,0.651,0.613,0.062,0.0,2.047,2.052,0.004,0.0,0.53,0.425,2017Q1
KS,299,1445608.0,3.958,3.917,0.657,0.612,1.363,1.294,0.436,0.391,2.596,2.541,15.704,13.043,0.122,0.0,0.098,0.097,0.652,0.604,0.053,0.0,2.077,2.078,0.514,0.391,0.005,0.0,2017Q2
KS,300,1456974.0,4.001,3.977,0.659,0.627,1.369,1.325,0.44,0.405,2.632,2.603,2.576,0.0,0.119,0.0,0.1,0.103,0.657,0.624,0.054,0.0,2.103,2.128,0.004,0.0,0.525,0.409,2017Q3
KS,288,1403323.0,3.993,3.964,0.663,0.625,1.371,1.329,0.441,0.406,2.622,2.597,2.648,0.0,0.128,0.0,0.094,0.1,0.657,0.625,0.05,0.0,2.097,2.111,0.004,0.0,0.521,0.399,2017Q4
KS,310,1481766.0,3.963,3.951,0.67,0.646,1.378,1.346,0.442,0.414,2.584,2.558,2.845,0.0,0.132,0.007,0.096,0.104,0.651,0.602,0.057,0.0,2.059,2.089,0.007,0.0,0.519,0.417,2018Q1
KS,303,1472076.0,3.984,3.955,0.667,0.64,1.371,1.331,0.44,0.412,2.613,2.583,2.649,0.0,0.13,0.0,0.097,0.105,0.646,0.604,0.058,0.0,2.079,2.111,0.004,0.0,0.53,0.434,2018Q2
KS,310,1502001.0,3.959,3.906,0.655,0.619,1.36,1.311,0.435,0.405,2.599,2.556,2.745,0.0,0.124,0.0,0.095,0.104,0.647,0.614,0.058,0.0,2.056,2.086,0.005,0.0,0.538,0.447,2018Q3
KS,317,1538250.0,3.899,3.895,0.648,0.615,1.35,1.305,0.426,0.396,2.548,2.534,3.308,0.0,0.124,0.0,0.098,0.108,0.646,0.614,0.056,0.0,2.038,2.089,0.007,0.0,0.503,0.41,2018Q4
